token_id,num_sales,last_sale,class,age,genre,origin,latent
1590,0,,Poet,0.44,ios,ZDHY,PGVP
1552,0,,Poet,0.35,ioh,Y3S5,6OKB
1569,0,,Poet,0.35,nas,B899,4R7W
1512,0,,Poet,0.25,ion,VDRW,OXYI
1583,0,,Poet,0.26,ion,27NS,MNMC
1570,0,,Poet,0.47,ioh,NBJS,ZCDT
1553,0,,Poet,0.37,nas,5QRY,88Y0
1513,0,,Poet,0.37,naf,C9GO,WPBU
1586,1,1.33,Poet,0.32,ion,528T,UZMO
1584,0,,Poet,0.39,ioh,ZA31,9UI9
1554,0,,Poet,0.40,ioh,ZZPH,RO32
1514,0,,Poet,0.58,ioh,L4L5,ZCDT
1571,0,,Poet,0.25,nai,CKLL,PLIM
1587,1,1.2,Poet,0.21,ion,Y66X,J2WK
1595,0,,Poet,0.33,fei,TBDP,IS4E
1515,0,,Poet,0.40,fea,KLOU,YVOK
1572,0,,Poet,0.25,nai,X2QB,22SQ
1555,0,,Poet,0.33,ioh,VJRD,5OKB
1588,1,1.38,Poet,0.40,ioh,CYHE,PZ6X
1573,0,,Poet,0.18,nas,X18C,213C
1516,0,,Poet,0.39,ion,P80S,Q7L9
1556,0,,Poet,0.37,sof,DIC3,X44S
1589,2,2.0,Poet,0.32,sof,VF67,5ECQ
1574,0,,Poet,0.35,sof,9T75,47M9
1517,0,,Poet,0.33,nas,TBDP,SMH8
1557,0,,Poet,0.46,ion,CD9S,J0OS
1591,0,,Poet,0.37,ion,7WT0,H7XY
1518,0,,Poet,0.37,ioh,5PJF,5K5S
1575,0,,Poet,0.39,nas,XQIC,3VBW
1558,0,,Poet,0.26,nas,UW56,HMJ0
1576,0,,Poet,0.21,nas,PL27,LCBO
1519,0,,Poet,0.23,nah,6D8Y,PLKN
1559,0,,Poet,0.65,lui,XQIC,9VIV
1577,0,,Poet,0.26,ioh,UHS9,ZMVL
1520,0,,Poet,0.33,iof,UVJG,50PW
1521,0,,Poet,0.30,iof,LJZB,BD1E
1578,0,,Poet,0.49,ioh,VNWP,0Y3E
1593,1,1.6,Poet,0.21,ion,L2RH,X44S
1522,0,,Poet,0.19,naa,QF3I,JWK9
1579,0,,Poet,0.19,nas,WGTS,NA7C
1594,0,,Poet,0.44,nah,UECD,X5WF
1580,0,,Poet,0.32,nas,DA8N,04M3
1523,0,,Poet,0.40,naf,UECD,TLGW
1524,0,,Poet,0.28,ion,XXLU,J0OS
1525,0,,Poet,0.33,ion,6S6Z,NQYB
1526,0,,Poet,0.21,ioh,Y0KU,63V9
1527,0,,Poet,0.09,ioh,0VCF,DRF0
1528,0,,Poet,0.28,ioh,HAF1,EM3E
1529,0,,Poet,0.21,nas,KL5A,NU5M
1530,0,,Poet,0.39,nas,LGNV,W4JB
1531,0,,Poet,0.37,nas,B09D,MY2T
1532,0,,Poet,0.37,nas,6A1L,HMJ0
1533,0,,Poet,0.49,nai,K1GW,9VIV
1534,0,,Poet,0.51,soa,JHNO,CGKE
1535,0,,,0.30,son,N6HR,YP04
1536,0,,Poet,0.39,ioh,VZS1,UZMO
1537,0,,Poet,0.33,nas,6TF4,5RXP
1538,0,,Poet,0.21,ion,9BET,W6CP
1539,0,,Poet,0.39,son,20C7,UZMO
1540,0,,Poet,0.25,sof,LNQA,WGAT
1541,0,,Poet,0.39,son,1NVQ,LEP3
1542,0,,Poet,0.23,nas,DA45,BIYU
1543,0,,Poet,0.35,ion,J6PA,CXBO
1544,0,,Poet,0.26,ioh,SZL5,RHOF
1545,0,,Poet,0.25,son,WGTS,7966
1597,0,,Poet,0.33,aei,VNZ4,JWK9
1599,0,,Poet,0.23,aes,BNKR,63V9
1596,0,,Poet,0.30,ion,HQ1W,RR58
1600,0,,Poet,0.33,ioh,6TRO,17D1
1598,0,,Poet,0.14,sof,NG7V,ET1P
1601,0,,Poet,0.14,ioh,PL5I,A2B5
1613,0,,Poet,0.25,ion,XA74,4C9D
1617,0,,Poet,0.47,ios,FMZC,GBRB
1616,0,,Poet,0.47,luf,JLRD,CGKE
1612,2,1.29,Poet,0.39,ion,XI26,53FI
1619,0,,Poet,0.53,son,A3I9,RHOF
1623,0,,Poet,0.37,ioh,27NS,GBRB
1602,0,,Poet,0.32,nai,KI8O,MGTQ
1604,0,,Poet,0.21,son,K69D,DCUJ
1605,0,,Poet,0.23,ion,6TTI,SL89
1621,0,,Poet,0.32,sof,KV8T,X5WF
1614,0,,Poet,0.26,aef,3V7Z,X5WF
1628,0,,Poet,0.32,ion,3CFJ,QSLO
1620,0,,Poet,0.37,naf,0JSF,53FI
1645,0,,Poet,0.32,son,0LJY,HI8L
1658,0,,Poet,0.32,ion,24P2,N364
1627,0,,Poet,0.25,aea,GBKP,R7MD
1603,0,,Poet,0.39,aef,CEBM,EU0A
1606,0,,Poet,0.37,ion,HSKI,NQYB
1659,0,,Poet,0.54,fes,T44C,JQGU
1629,0,,Poet,0.37,nai,GGSQ,5K5S
1624,0,,Poet,0.42,ion,X2K1,ZYML
1670,0,,Poet,0.35,nai,THRF,ZXF2
1650,0,,Poet,0.67,aef,SEWV,P8IX
1610,0,,Poet,0.30,ion,UDZ0,OFV1
1646,0,,Poet,0.28,ioh,VS7T,OOO3
1607,0,,Poet,0.39,son,SM9N,MY2T
1695,0,,Poet,0.40,fea,KXTY,JWK9
1651,0,,Poet,0.37,ioh,ZPPZ,4C9D
1611,0,,Poet,0.23,ioh,66TL,EL0U
1608,0,,Poet,0.37,nai,BOCD,WUUF
1647,0,,Poet,0.28,ios,3T56,2Y3P
1609,1,1.01,Poet,0.21,ioh,X2M6,H93P
1630,0,,Poet,0.40,ioh,WEI0,M1XD
1671,0,,Poet,0.23,ion,7JFO,CSJ3
1696,0,,Poet,0.37,ion,QHD2,XF1E
1625,0,,Poet,0.35,ion,UTXU,U56X
1648,0,,Poet,0.37,nai,6S6Z,W4JB
1615,0,,Poet,0.51,iol,QO8D,IEQH
1672,0,,Poet,0.44,ioh,HR1S,N364
1631,0,,Poet,0.39,ion,77J3,14G8
1697,0,,Poet,0.37,fes,F2ZZ,078H
1654,0,,Poet,0.11,naf,QF3I,HS32
1626,0,,Poet,0.28,aef,7HJ3,PZ6X
1649,0,,Poet,0.35,ion,MI84,9A47
1751,0,,Poet,0.33,son,FZPV,MGTQ
1632,0,,Poet,0.21,ion,BXFN,LEP3
1673,0,,Poet,0.25,nas,ECTD,CSJ3
1698,0,,Poet,0.32,nai,2GVI,BIYU
1655,0,,Poet,0.26,son,X2QB,J2WK
1618,0,,Poet,0.46,ion,2JGI,X44S
1758,0,,Poet,0.44,nah,CEBM,W6CP
1757,2,1.97,Poet,0.26,nas,Q0G3,17D1
1633,0,,Poet,0.63,fes,ZX64,CGKE
1674,0,,Poet,0.37,ioh,YBEL,EGQY
1760,1,2.0,Poet,0.39,luf,7361,R7MD
1699,1,1.39,Poet,0.39,ioh,PLTJ,HS32
1656,0,,Poet,0.37,aes,QZCA,H7XY
1622,0,,Poet,0.14,nal,TLLJ,JZ22
1634,0,,Poet,0.37,son,S7WH,PZ6X
1675,0,,Poet,0.56,ioh,KNOK,0Y3E
1761,1,2.2,Poet,0.53,fel,2GTX,WPBU
1657,0,,Poet,0.33,ioh,CVXO,UX6F
1700,0,,Poet,0.16,fes,AAC2,IFYR
1770,0,,Poet,0.30,ion,UE24,PGVP
1635,0,,Poet,0.25,nas,XYPD,TSJQ
1676,0,,Poet,0.16,sof,SEVV,C14A
1701,0,,Poet,0.18,fes,CO9U,RR58
1636,1,2.0,Poet,0.33,sof,30GQ,9Y0H
1677,0,,Poet,0.37,ion,562N,QW7B
1644,0,,Poet,0.33,nas,BOCD,TSJQ
1764,0,,Poet,0.35,ioh,908Y,OGD0
1768,1,1.69,Poet,0.42,ioh,TEE5,ZK2P
1702,0,,Poet,0.30,ioh,1WVF,MNMC
1762,0,,Poet,0.05,nai,85VF,V092
1637,0,,Poet,0.35,son,ZNEK,F5QC
1750,0,,Poet,0.39,son,RY5A,C7H6
1678,0,,Poet,0.19,nas,22ZD,2932
1786,0,,Poet,0.60,ion,DRZQ,AFTO
1769,0,,Poet,0.42,ion,QF9T,ZK2P
1766,0,,Poet,0.35,nas,5S5I,C14A
1703,0,,Poet,0.26,ioh,D2TQ,YP04
1771,0,,Poet,0.26,nai,MWDB,OQAP
1660,0,,Poet,0.37,ioh,7361,DN6M
1638,0,,Poet,0.11,aef,XL4J,YP04
1652,0,,Poet,0.35,nas,UOV2,5L9N
1679,0,,Poet,0.26,nai,32HF,QW7B
1788,0,,Poet,0.30,ioa,IO6Y,F6CX
1763,0,,Poet,0.44,fei,54OG,HI8L
1775,1,1.38,Poet,0.30,ion,K1GW,QW7B
1767,0,,Poet,0.39,ioh,XL39,36HP
1772,0,,Poet,0.23,nas,6UMS,RH64
1639,1,1.5,Poet,0.25,nah,P0P0,NQYB
1790,0,,Poet,0.61,ioh,ITQJ,71R2
1661,0,,Poet,0.33,sof,V5FV,GTQ3
1704,0,,Poet,0.16,nas,B899,WMNT
1653,0,,Poet,0.32,nas,SF7G,UZMO
1680,0,,Poet,0.25,nai,Y586,BMOZ
1787,1,4.44,Poet,0.26,son,300U,01GE
1789,0,,Poet,0.23,nah,XJ1D,0SS6
1794,0,,Poet,0.60,soa,WNVU,BD1E
1776,1,1.19,Poet,0.19,aen,7MKS,7966
1662,1,1.3,Poet,0.39,ios,6UGH,WPBU
1640,0,,Poet,0.30,ios,3T08,A2B5
1705,0,,Poet,0.37,ion,PXBS,83L5
1773,0,,Poet,0.58,sof,NGQ2,8SBN
1793,0,,Poet,0.30,aef,KH8E,MN18
1752,1,1.24,Poet,0.35,nah,FEJM,47M9
1681,0,,Poet,0.12,ioh,0VCF,NU5M
1759,0,,Poet,0.28,ioh,ANP8,88Y0
1795,1,2.0,Poet,0.35,aes,4INA,63V9
1805,0,,Poet,0.37,son,JXFZ,GBRB
1706,0,,Poet,0.35,ion,6S6Z,QUMP
1774,0,,Poet,0.44,naf,Z11X,ZCZW
1641,0,,Poet,0.32,iof,88YE,BDOH
1791,1,8.0,Poet,0.75,soa,76MJ,MNMC
1663,2,2.488378896341807,Poet,0.72,ion,RHVS,9VIV
1753,0,,Poet,0.25,ioa,R8ZL,01GE
1682,0,,Poet,0.25,naa,5ANS,MHED
1796,0,,Poet,0.56,nas,G6J2,68S0
1792,0,,Poet,0.33,naf,KFFL,J2WK
1765,1,1.338,Poet,0.28,soa,GHIK,NY5N
1642,0,,Poet,0.32,nas,N6HR,5RXP
1707,0,,Poet,0.35,ion,GGSQ,6NTE
1754,1,1.4,Poet,0.26,iol,JLRD,PLKN
1664,0,,Poet,0.49,naf,YU1M,LTGX
1683,0,,Poet,0.35,nai,LXYI,PLIM
1797,0,,Poet,0.46,ioh,744A,F6CX
1643,0,,Poet,0.23,aen,5OOP,ZCDT
1755,1,1.2,Poet,0.30,ion,Q6MZ,FQIW
1708,0,,Poet,0.51,ioh,L4L5,4HZ8
1665,0,,Poet,0.26,aen,7BEF,8AIK
1684,0,,Poet,0.46,ioh,U2K1,F6CX
1798,0,,Poet,0.26,lus,TLLJ,M8W3
1756,0,,Poet,0.35,ioh,5G1X,ZYML
1666,0,,Poet,0.30,iof,GGSQ,50PW
1685,0,,Poet,0.26,ion,MUDM,J2WK
1777,0,,Poet,0.32,sof,TZ3V,J2WK
1709,0,,Poet,0.37,ion,VQKI,RHOF
1667,0,,Poet,0.11,lus,1B7Y,3NEH
1799,0,,Poet,0.28,naa,CVFG,R9AL
1686,0,,Poet,0.19,nas,UCBD,P1F5
1778,0,,Poet,0.37,ion,Q245,L7O4
1710,0,,Poet,0.56,ioh,3JH7,HMJ0
1668,0,,Poet,0.35,nas,Z6U6,NF4T
1800,0,,Poet,0.23,ion,S7WH,VDBS
1687,0,,Poet,0.33,fei,45SL,6NTE
1779,0,,Poet,0.26,ioh,66TL,5ECQ
1711,0,,Poet,0.32,son,OHFI,Q7L9
1669,0,,Poet,0.58,ion,4XS9,OF3B
1780,0,,Poet,0.35,son,WGTS,KOR4
1688,0,,Poet,0.25,nas,UCHS,DN6M
1801,0,,Poet,0.37,nai,CW63,JQGU
1806,0,,Poet,0.23,ion,2CLK,MHED
1712,1,1.7,Poet,0.44,fes,03Y7,EGQY
1820,0,,Poet,0.40,nas,KL5A,4RJ9
1819,0,,Poet,0.11,nas,ZLPN,868I
1826,1,1.12,Poet,0.40,ion,CG0N,14G8
1833,0,,Poet,0.37,ioh,650T,4B97
1689,0,,Poet,0.60,ion,D102,NF4T
1853,0,,Poet,0.42,ion,MSE7,R9AL
1713,0,,Poet,0.60,nas,YU1M,L01A
1802,0,,Poet,0.37,soa,XATK,GBRB
1807,0,,Poet,0.11,nas,6YCM,4B97
1821,0,,Poet,0.32,ion,9BET,Q7L9
1781,1,1.1,Poet,0.44,ion,RHH5,NL44
1690,0,,Poet,0.40,ioh,87ML,NQYB
1854,0,,Poet,0.37,ion,ZMT7,YANT
1803,0,,Poet,0.49,fea,7KXW,J2WK
1714,0,,Poet,0.37,ioh,5PJF,50PW
1808,0,,Poet,0.26,ion,054B,DUCX
1822,0,,Poet,0.39,aen,7WT0,6NTE
1876,0,,Poet,0.37,ioh,7M3I,QW7B
1870,0,,Poet,0.32,nal,XL39,01GE
1782,0,,Poet,0.37,naa,SE8D,J56S
1855,0,,Poet,0.40,ioh,9EQK,LH2V
1691,0,,Poet,0.40,naa,MYNO,P8IX
1804,0,,Poet,0.23,nai,SYGI,X5WF
1715,0,,Poet,0.19,nai,8XGJ,EL0U
1812,0,,Poet,0.35,ioh,ZZPH,WE19
1828,0,,Poet,0.28,ion,8IRH,FMJT
1823,0,,Poet,0.49,ioh,744A,ZK2P
1809,0,,Poet,0.32,nai,4IST,2C3F
1845,0,,Poet,0.39,soa,FZWO,U56X
1890,0,,Poet,0.35,ion,O0IY,ET1P
1783,1,1.1,Poet,0.28,nah,GD7I,MGTQ
1865,0,,Poet,0.25,fea,FHKA,3NEH
1692,0,,Poet,0.32,ion,7WT0,4B97
1716,0,,Poet,0.33,fes,HWIK,M8W3
1886,1,1.75,Poet,0.28,nas,KBKV,4HZ8
1813,0,,Poet,0.19,nah,Z49M,9EWS
1824,0,,Poet,0.44,ion,MSE7,GPST
1883,0,,Poet,0.37,ion,9YEL,YP04
1810,0,,Poet,0.30,fea,X5NW,213C
1811,1,2.7,Poet,0.21,son,6D8Y,CVGS
1829,1,1.45,Poet,0.28,nas,5S5I,8TAH
1846,0,,Poet,0.25,nas,PL27,9EWS
1874,0,,Poet,0.32,ioh,RL6R,01GE
1784,1,2.0,Poet,0.28,ion,1R03,YAZK
1866,0,,Poet,0.39,ion,DZHD,YAZK
1827,0,,Poet,0.26,sof,PBVZ,7W0T
1693,0,,Poet,0.54,ioh,TGUT,ELW8
1717,1,2.0,Poet,0.35,feh,VZS1,YZK9
1814,0,,Poet,0.42,naa,GTBW,XF1E
1834,0,,Poet,0.32,fei,GWRU,9Y0H
1832,0,,Poet,0.32,nah,PEAB,63V9
1830,0,,Poet,0.25,ioh,O0IY,PTGZ
1884,0,,Poet,0.49,soa,TBDP,XR5S
1825,0,,Poet,0.42,feh,ZUU1,VDBS
1831,0,,Poet,0.18,ioh,KWJ6,DCUJ
1847,0,,Poet,0.39,ioh,P80S,N364
1875,0,,Poet,0.25,ioh,RGFX,OXYI
1785,1,1.1,Poet,0.42,ioh,3VDC,H93P
1871,0,,Poet,0.40,ion,T8E7,L01A
1867,0,,Poet,0.14,nas,OVWR,ZXF2
1718,0,,Poet,0.54,ion,4JGN,X44S
1864,0,,Poet,0.32,ioh,29XP,70TX
1694,0,,Poet,0.60,aef,QXUW,J56S
1885,0,,Poet,0.37,ion,7DAC,YAZK
1835,0,,Poet,0.32,naf,VO6C,NF4T
1877,0,,Poet,0.42,aen,MCI5,PZ6X
1844,0,,Poet,0.33,ioh,Z88B,A8T9
1815,0,,Poet,0.37,ioh,CZJ8,7U1D
1848,0,,Poet,0.40,ioh,1ACV,A2B5
1872,0,,Poet,0.46,ioh,41I3,GBRB
1868,0,,Poet,0.35,aeh,5Y9U,UJZD
1896,0,,Poet,0.35,nai,85VF,TLGW
1719,0,,Poet,0.33,nah,BI1R,Y40M
1836,0,,Poet,0.42,ion,HR1S,GDVV
1878,0,,Poet,0.37,ioh,ZS9Q,RH64
1816,0,,Poet,0.26,nas,OR9P,47M9
1849,0,,Poet,0.32,naf,D2PW,CGBB
1869,0,,Poet,0.28,ioa,3T08,X6Q0
1720,1,2.5,Poet,0.33,aen,MNND,F6CX
1887,0,,Poet,0.33,ion,5B14,J56S
1897,1,1.3,Poet,0.40,naf,2XUK,VQD0
1879,0,,Poet,0.32,ios,45SL,G7PR
1817,0,,Poet,0.37,ioh,9YEL,H7XY
1856,0,,Poet,0.23,nah,DA8N,OP3R
1837,0,,Poet,0.19,nai,THRF,3NEH
1850,0,,Poet,0.72,nas,04QP,KOR4
1898,0,,Poet,0.30,nai,41OP,JFAQ
1880,0,,Poet,0.44,sof,QUO3,04M3
1857,0,,Poet,0.37,ioh,H3XE,4HZ8
1818,0,,Poet,0.40,ion,DX4P,PTGZ
1721,0,,Poet,0.25,ios,GFSM,CGBB
1851,0,,Poet,0.26,naf,YBNP,7966
1838,0,,Poet,0.56,ion,85IB,BS8J
1891,0,,Poet,0.33,ion,12SV,IIVE
1899,0,,Poet,0.26,son,TZJS,9EWS
1895,0,,Poet,0.40,ion,O0QW,22SQ
1858,0,,Poet,0.37,ion,6TRO,MGTQ
1881,0,,Poet,0.37,nas,5GEZ,ZXF2
1722,0,,Poet,0.28,ioh,3MOK,OQAP
1852,0,,Poet,0.32,fes,5S5I,37CP
1839,0,,Poet,0.35,fel,LKHK,WGAT
1912,0,,Poet,0.37,nai,24P2,BD1E
1859,0,,Poet,0.25,ion,SBLA,9BKS
1723,0,,Poet,0.26,aen,Z49M,5L9N
1900,0,,Poet,0.40,ion,OIUZ,L01A
1840,0,,Poet,0.30,ion,HNOY,0Y3E
1860,0,,Poet,0.25,iof,RDMY,U6AQ
1724,0,,Poet,0.33,nas,6D8Y,YANT
1841,0,,Poet,0.35,feh,08YY,NY5N
1861,0,,Poet,0.26,fes,63H7,RAPU
1725,0,,Poet,0.30,nai,JH6P,FMJT
1842,0,,Poet,0.39,ion,UVJG,4T30
1862,0,,Poet,0.33,ion,C84W,68S0
1726,0,,Poet,0.65,soa,CVNO,4B97
1843,0,,Poet,0.32,naa,JYKR,2C3F
1863,0,,Poet,0.37,soh,5G1X,DUCX
1727,0,,Poet,0.32,nas,7WET,53FI
2046,0,,Poet,0.35,ion,WQLQ,17A2
2050,0,,Poet,0.42,ion,GJJV,8SBN
1728,0,,Poet,0.28,ioh,VDRW,WUUF
1882,0,,Poet,0.26,ion,XS45,AFTO
1873,0,,Poet,0.37,aen,OOFE,3VBW
2061,0,,Poet,0.37,son,UJAU,JFAQ
1729,0,,Poet,0.42,feh,3T08,X44S
2064,0,,Poet,0.23,nas,KL5A,HJJT
2079,0,,Poet,0.37,nas,DIC3,5RXP
1730,0,,Poet,0.42,ion,NHIZ,J2WK
2065,0,,Poet,0.28,nai,LCSS,CGBB
2037,0,,Poet,0.35,aes,0LJY,ZFNI
2076,0,,Poet,0.58,ioh,QUO3,NL44
1888,0,,Poet,0.16,ioh,4EFV,8AIK
2080,0,,Poet,0.42,naa,DA6Z,4HZ8
1731,0,,Poet,0.26,ion,DX4P,6PM3
2066,0,,Poet,0.49,iol,HA0S,2WOO
2038,0,,Poet,0.63,aen,DBUH,ZCDT
1893,0,,Poet,0.42,nah,MCG8,NL44
1889,0,,Poet,0.30,ioh,9O7O,RR58
2081,0,,Poet,0.19,ioh,289J,GPST
1732,0,,Poet,0.21,sof,GK3K,J2WK
2067,0,,Poet,0.37,ion,IO4X,QUMP
1901,0,,Poet,0.16,ioh,169Y,4HZ8
1892,0,,Poet,0.25,aes,4BOK,ZFNI
2039,0,,Poet,0.28,nas,SE8D,8SBN
1894,0,,Poet,0.16,ion,45PC,RAPU
2082,0,,Poet,0.39,sof,I4F1,F6CX
2068,0,,Poet,0.25,ion,UTXU,NU5M
1733,1,1.35,Poet,0.19,nas,6BAT,BRB4
2053,0,,Poet,0.23,ioh,JP3S,HJJT
2040,0,,Poet,0.32,naa,5Y9U,A8T9
1902,0,,Poet,0.18,ioh,2Z90,2PD6
2047,0,,Poet,0.39,ioh,MUTO,P8IX
2083,0,,Poet,0.26,ion,AEHY,7RCZ
2069,0,,Poet,0.30,nai,QHD7,D7YW
2054,0,,Poet,0.26,ion,8PPT,7U1D
1734,0,,Poet,0.47,aes,9VBG,9Y0H
1903,0,,Poet,0.28,ioh,68AC,V7CV
1913,0,,Poet,0.37,sof,S7WH,ENJT
2055,0,,Poet,0.37,ioh,YDGL,04M3
2070,0,,Poet,0.39,sof,XQIC,EGQY
2033,0,,Poet,0.42,sof,76MJ,XTF3
1735,0,,Poet,0.18,ion,B09D,WMNT
1904,0,,Poet,0.28,sof,ECTD,FC5N
2042,0,,Poet,0.30,nah,LGNV,68S0
2041,0,,Poet,0.33,son,OKLK,ZCMN
2062,0,,Poet,0.47,fen,7UY6,RHOF
2049,0,,Poet,0.40,ioh,3G6Z,ZMVL
2056,0,,Poet,0.33,ioh,417W,6HUH
1914,0,,Poet,0.39,fen,T5OF,BDOH
2071,0,,Poet,0.37,ioh,YQJG,EL0U
2034,0,,Poet,0.30,ioh,RJVE,70TX
2052,0,,Poet,0.44,iol,32HF,CGKE
1736,0,,Poet,0.40,ion,EW22,LTGX
1905,0,,Poet,0.35,sof,CYHE,D4G4
2043,0,,Poet,0.35,nas,6A1L,LCBO
2058,0,,Poet,0.39,fel,LCSS,63V9
2059,0,,Poet,0.67,ioh,0IJ9,7WBO
2072,0,,Poet,0.40,ioh,WEI0,63V9
2057,0,,Poet,0.35,naf,8B35,36HP
2035,0,,Poet,0.32,naa,MSE7,X5WF
1915,0,,Poet,0.35,ioh,IKRX,PLIM
1737,0,,Poet,0.18,nas,NG7V,0Y3E
2084,0,,Poet,0.30,ioh,SKW3,ZFNI
2044,0,,Poet,0.30,ioh,KXTY,ET1P
1906,0,,Poet,0.25,ioh,LJZB,EU0A
2063,0,,Poet,0.26,aes,DEU3,FLKZ
2073,0,,Poet,0.19,naa,2GVI,5ECQ
1916,0,,Poet,0.40,ioh,SKW3,V092
1738,0,,Poet,0.37,ioh,O4CN,0J0D
2075,0,,Poet,0.35,fes,XI26,5W4U
2036,0,,Poet,0.49,naa,DA8N,X3YM
1739,0,,Poet,0.23,ioh,WKWW,53FI
1917,0,,Poet,0.35,aen,CW63,SC5A
2060,0,,Poet,0.25,ioh,MUTO,CVGS
2045,0,,Poet,0.39,ioh,417W,8SBN
1907,0,,Poet,0.40,son,CAX6,NL44
1740,0,,Poet,0.54,ioh,XXLU,L7O4
1918,0,,Poet,0.44,ioh,NWBJ,6NTE
1908,0,,Poet,0.33,sof,8JT2,ZCMN
1741,0,,Poet,0.30,ioh,U2K1,CVGS
1919,0,,Poet,0.19,ioh,Y586,4B97
1909,0,,Poet,0.28,nai,MWDB,G7PR
1742,0,,Poet,0.19,nai,YBEL,CGKE
1920,0,,Poet,0.23,naf,6D8Y,3XRI
2048,0,,Poet,0.58,ioh,RHVS,ZXF2
2077,0,,Poet,0.32,ion,MUDM,PLIM
2085,0,,Poet,0.33,ioh,7361,X6Q0
1910,0,,Poet,0.40,son,HWIK,7IO8
1743,0,,Poet,0.33,soa,S44G,OF3B
1921,0,,Poet,0.37,ioh,VAR3,EU0A
2051,0,,Poet,0.40,nas,FZWO,LCBO
1911,0,,Poet,0.33,ioh,5G1X,CGBB
1744,0,,Poet,0.35,nas,MB94,IEQH
1922,0,,Poet,0.30,soh,QF3I,5RXP
1923,0,,Poet,0.67,ioh,9CME,5OKB
1745,0,,Poet,0.26,lun,8PFM,ELW8
1746,0,,Poet,0.25,ion,27NS,EZCO
1924,0,,Poet,0.23,ioh,RF26,YLNK
2074,1,1.3,Poet,0.30,ioh,IFG8,TLGW
2078,1,1.3,Poet,0.23,ioa,PAXD,50PW
1747,0,,Poet,0.26,ion,O0IY,DFFX
1925,0,,Poet,0.21,soa,TZ3V,7966
1748,0,,Poet,0.30,ioh,AKVS,HBRP
1926,0,,Poet,0.25,ioh,UBA2,V092
1749,0,,Poet,0.49,nai,0JSF,5W4U
1927,0,,Poet,0.18,ion,W5FZ,WE19
1928,0,,Poet,0.51,sof,04QP,A8T9
1929,0,,Poet,0.44,naf,60XR,A4HZ
1930,0,,Poet,0.53,ion,E0FR,DCUJ
1931,0,,Poet,0.32,ioh,IKRX,W6CP
1932,0,,Poet,0.37,ioh,XXLU,YANT
1933,0,,Poet,0.37,ioh,I9PZ,H7XY
1934,0,,Poet,0.14,nas,PAXD,OP3R
1935,0,,Poet,0.23,nas,7XVD,MN18
1936,0,,Poet,0.35,ion,6S6Z,4RJ9
1937,0,,Poet,0.14,ioh,LJXP,G7PR
1938,0,,Poet,0.42,nai,MCG8,BS8J
1939,0,,Poet,0.26,iol,YIRI,FNZL
1940,0,,Poet,0.35,fei,Q2YA,FQIW
1941,0,,Poet,0.32,ion,66TL,2932
1942,0,,Poet,0.32,nai,Q2YA,3NEH
1943,0,,Poet,0.42,ioh,SE8D,EKVX
1944,0,,Poet,0.37,sof,UM8J,CGBB
1945,0,,Poet,0.21,nai,DBL8,XTF3
1946,0,,Poet,0.35,ion,O3BE,PLIM
1947,0,,Poet,0.35,ioh,41I3,RAPU
1948,0,,Poet,0.26,soa,M94X,5KP0
1949,0,,Poet,0.44,ioh,Q8CK,HS32
1950,0,,Poet,0.35,ioh,4CGF,4HZ8
1951,0,,Poet,0.60,soa,CCFJ,X6Q0
1952,0,,Poet,0.39,ion,U6ZM,YAZK
2086,0,,Poet,0.46,nas,IN4V,LTGX
1953,0,,Poet,0.28,fes,43AM,EKVX
2092,0,,Poet,0.63,soa,CCFJ,RZ80
2091,0,,Poet,0.42,ioh,5P7A,PLIM
2095,0,,Poet,0.30,ion,WL8S,CXBO
2087,0,,Poet,0.42,fes,92SW,CXBO
2094,0,,Poet,0.33,ion,C4KR,RD64
2088,0,,Poet,0.25,iof,P2TT,B9UA
2098,0,,Poet,0.35,ion,CSAR,NU5M
1954,0,,Poet,0.49,nai,69UN,YAZK
2106,0,,Poet,0.39,ioh,HAF1,ENJT
2103,0,,Poet,0.60,ioh,X1YX,0NWS
2104,0,,Poet,0.26,son,27NS,R9AL
1955,0,,Poet,0.44,fen,7H3N,VDBS
2105,0,,Poet,0.25,aei,8GEQ,X6Q0
2107,0,,Poet,0.18,ion,C84W,BRB4
2096,0,,Poet,0.37,nas,KZTX,3NEH
1956,0,,Poet,0.26,ioh,2Z90,5W4U
2093,0,,Poet,0.30,fea,B9G9,EM3E
2101,0,,Poet,0.63,soh,XXLU,ZCMN
2097,0,,Poet,0.44,soa,TLKF,WPBU
2102,0,,Poet,0.35,ion,R8ZL,37CP
2108,0,,Poet,0.23,ioh,6MGD,B9UA
1957,0,,Poet,0.32,ion,3H7J,GFAW
2099,0,,Poet,0.49,ion,GJJV,9UI9
2112,0,,Poet,0.42,ion,ZVJP,YVOK
2134,0,,Poet,0.40,ioh,LDCZ,P69K
2111,0,,Poet,0.30,ion,R514,5W4U
1958,0,,Poet,0.40,aes,E9H3,MNMC
2113,0,,Poet,0.26,ion,NG7V,4HZ8
2109,0,,Poet,0.49,aei,K69D,JFAQ
2100,0,,Poet,0.39,ion,A304,YAZK
2089,0,,Poet,0.32,nah,KBKV,YAZK
2138,0,,Poet,0.33,ioh,8RIH,YAZK
2135,0,,Poet,0.53,nas,O0IY,0Y3E
1959,0,,Poet,0.40,aef,SF7G,RD64
2090,0,,Poet,0.23,naf,5ANS,ZXF2
2114,0,,Poet,0.23,nai,XQIC,M8W3
